"","datetime","fog_total_solids_pct","fog_VS_pct","fog_total_volatile_acids_mgl","fog_chemical_oxygen_demand_mgl","food_total_solids_pct","PS_total_solids_avg_pct","food_VS_pct","food_total_volatile_acids_mgl","food_chemical_oxygen_demand_mgl","PS_volatile_acids_mgl","PS_soluble_chemical_oxygen_demand_mgl","TWAS_total_solids_pct","TWAS_total_volatile_acids_mgl","TWAS_soluble_chemical_oxygen_demand_mgl","PD1_start_time_feed_hrs","PD1_total_hours_of_feed_hrs","PD2_stop_time_feed_hrs","PD1_alkalinity_mgl","PD1_sCOD_mgl","PD1_VS_pct","PD2_COD_mgl","PD2_TS_pct","fog_soluble_chemical_oxygen_demand_mgl","food_soluble_chemical_oxygen_demand_mgl","PS_VS_avg_pct","PS_chemical_oxygen_demand_mgl","PS_total_alkalinity_mgl","comments_digester_1_ac","comments_digester_2_ac","TWAS_VS_pct","TWAS_chemical_oxygen_demand_mgl","TWAS_total_alkalinity_mgl","PD1_stop_time_feed_hrs","PD2_start_time_feed_hrs","PD2_total_hours_of_feed_hrs","PD1_volatile_acids_mgl","PD1_ph_su","PD1_temperature_degf","PD1_gas_generation_cfday","PD1_gas_generation_cfhr","PD1_COD_mgl","PD1_TS_pct","PD2_alkalinity_mgl","PD2_sCOD_mgl","PD2_VS_pct","PD2_volatile_acids_mgl","PD2_ph_su","PD2_temperature_degf","PD2_gas_generation_cfday","PD2_gas_generation_cfhr","fog_feed_volume_gal","fog_loading_rate_lb1000ft3xd","food_feed_volume_gal","food_loading_rate_lb1000ft3xd","PS_feed_volume_gal","PS_loading_rate_lb1000ft3xd","TWAS_feed_volume_gal","TWAS_loading_rate_lb1000ft3xd","PD_target_organic_loading_rate_pct","PD_organic_loading_rate_pct","PD_organic_loading_rate_7dayavg_pct","PD1_volatile_solids_reduction_pct","PD1_va_alk_ratio_mgl","PD1_methane_pct","PD1_co2_pct","PD2_volatile_solids_reduction_pct","PD2_va_alk_ratio_mgl","PD2_methane_pct","PD2_co2_pct","daily_ccr_AD2_Influent","daily_ccr_AD2","daily_ccr_AD1"
"137",2020-03-11,3.41,96,NA,NA,22,7.1,88.9,NA,NA,2690,NA,5.5,1620,NA,7.9,6.2,14.1,4662,NA,72.8,19400,1.6,NA,NA,90,82900,520,NA,NA,86,85900,2400,14.1,7.9,6.2,31,7.25104166666667,100.051979166667,73.02,2.99375,20100,1.6,4654,NA,72.8,32,7.27500000000001,100.016979166667,93.33,3.82666666666667,10.87,956.481762376493,0.77,404.796458636019,7.23,1241.82584135674,4.34,551.788198549763,50,43.1481682552282,42.8272652556687,71.0030479357163,NA,NA,NA,71.0030479357163,NA,NA,NA,22.0858938547486,663.753319357093,466.505939902166
"138",2020-03-12,1.89,93.9,NA,NA,27.3,5.6,84.9,NA,NA,707,6100,4.7,455,2875,7.7,5.8,13.5,4542,910,73.3,22200,1.7,NA,NA,87.9,88600,1900,NA,NA,84.9,70000,1580,13.5,7.7,5.8,28,7.34615384615385,99.9615384615384,72.64,1.61,20200,1.6,4662,930,74,28,7.44615384615385,99.9223076923077,96.7,2.3775,10.87,518.535480360211,0.77,479.71422841436,7.23,956.614009623542,4.34,465.496923609539,50,41.2438415767056,42.2032035668065,62.2089282594709,NA,NA,NA,60.8208628686445,NA,NA,NA,22.3869839048286,696.088873337999,396.638908327502
"139",2020-03-13,1.83,93.5,NA,NA,27.2,2.1,85.4,NA,NA,2590,NA,4.6,1350,NA,7.9,5.55,13.45,4650,NA,72.7,19400,1.6,NA,NA,84.7,26600,620,NA,NA,85.3,68100,2160,13.45,7.9,5.55,37,7.30104166666668,99.9794791666667,73.39,3.00916666666667,19700,1.6,4778,NA,72.7,29,7.37916666666666,99.934375,99.22,4.07083333333333,10.87,499.935276000213,0.77,480.771856956967,7.23,345.67067668564,4.34,457.739224835002,50,54.9687668468574,45.6641324606749,60.9975674464066,NA,NA,NA,60.9975674464066,NA,NA,NA,18.7129888268156,716.661312849162,390.113826815642
"140",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,8,6.3,NA,7.290625,99.9479166666666,83.46,3.42083333333333,NA,NA,NA,NA,NA,NA,7.37708333333333,99.9283333333334,102.81,4.21083333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,45.6641324606749,NA,NA,NA,NA,NA,NA,NA,NA,16.5493351994402,711.405878236529,432.892932120364
"141",2020-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15,5.85,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7.15,5.85,NA,7.31458333333334,99.92875,80.89,3.3125,NA,NA,NA,NA,NA,NA,7.28645833333333,99.8215625,97.11,3.97416666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,45.6641324606749,NA,NA,NA,NA,NA,NA,NA,NA,17.4691444600281,672.233356692362,445.85774351787
"142",2020-03-16,2.27,94.2,NA,NA,29.1,5.4,90.2,NA,NA,1410,NA,6.3,1260,NA,8.5,6,14.5,4590,NA,73.5,23300,1.7,NA,NA,89.1,90200,960,NA,NA,86.8,94300,2280,14.5,8.5,6,52,7.31458333333334,99.93125,76.14,3.12,23400,1.6,4662,NA,73.7,43,7.33645833333335,99.8409375,95.05,3.89416666666667,10.87,624.781039760554,0.77,543.265078513649,7.23,935.042387027204,4.34,637.92781922823,50,42.6136140752333,45.5259281436975,69.4389895213109,NA,NA,NA,69.1227947981667,NA,NA,NA,17.2464985994398,698.869656622285,432.731092436975
"143",2020-03-17,3.45,94.8,NA,NA,23.8,5.9,87.9,NA,NA,1460,NA,7.9,1430,NA,9.5,4,13.5,4642,NA,73.1,20800,1.6,NA,NA,89,92400,820,NA,NA,86.7,126300,3540,13.5,9.5,4,42,7.27083333333333,99.9689583333333,71.14,2.915,21200,1.6,4668,NA,72.9,38,7.36770833333333,99.9351041666667,93.49,3.825,10.87,955.605221171969,0.77,432.990227730711,7.23,1020.47378606639,4.34,799.019642352409,50,43.2841951081497,45.0517171724348,68.457912904939,NA,NA,NA,68.7763574064312,NA,NA,NA,18.8298319327731,698.154169586545,450.764540995095
"144",2020-03-18,3.47,94.8,NA,NA,24.6,5.1,87.3,NA,NA,1540,NA,7.3,650,NA,9,4.5,13.5,4580,NA,73.1,21900,1.7,NA,NA,89.7,74900,1420,NA,NA,86.7,102300,3500,13.5,9,4.5,NA,7.26770833333333,99.9341666666667,79.11,3.24375,21200,1.6,4546,NA,73,NA,7.35625,99.850625,98.77,4.04916666666667,10.87,961.14496158456,0.77,444.489609692986,7.23,889.042359382581,4.34,738.334606224378,50,46.3445177897809,45.6909870793454,68.5425124304594,NA,NA,NA,68.7018957590785,NA,NA,NA,18.2832167832168,695.747552447552,407.303496503496
"145",2020-03-19,3.88,95.3,NA,NA,25.5,5.1,94,NA,NA,1760,NA,7,1510,NA,8.75,5.55,14.3,4584,NA,72.6,23800,1.6,NA,NA,89.5,95900,900,NA,NA,86.4,109000,2740,14.3,8.75,5.55,42,7.20520833333333,99.9784375,73.42,3.00125,22300,1.6,4606,NA,72.8,44,7.34270833333333,99.9963541666666,89.25,3.65041666666667,10.87,1080.37793983193,0.77,496.112645132702,7.23,887.060102171026,4.34,705.54228854735,50,49.7457978374669,47.3913783314976,74.7515609884794,NA,NA,NA,74.4958443399265,NA,NA,NA,19.7540294323756,713.743697478992,515.686274509804
"146",2020-03-20,1.34,89.6,NA,NA,21.7,6.2,92.8,NA,NA,2020,NA,5.7,1060,NA,9,5.8,14.8,4560,NA,73.1,21900,1.6,NA,NA,89.6,82800,880,NA,NA,86.2,91000,2140,14.8,9,5.8,36,7.23437500000001,99.9998958333333,73.56,3.01833333333333,22000,1.6,4602,NA,72.8,44,7.296875,99.9730208333333,64.22,2.635,10.87,350.80347726653,0.77,416.792574160379,7.23,1079.5916923169,4.34,573.183115170065,50,31.7139850118409,42.7404219644943,68.28857214615,NA,NA,NA,68.7670378033961,NA,NA,NA,20.85423966363,651.398037841626,464.798878766643
"147",2020-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,6,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,8.5,6,NA,7.25208333333334,100.02375,65.89,2.70291666666667,NA,NA,NA,NA,NA,NA,7.33229166666668,99.9925,0,0,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,42.7404219644943,NA,NA,NA,NA,NA,NA,NA,NA,18.6381486676017,502.933380084151,403.007012622721
"148",2020-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,6,NA,7.26770833333334,99.9967708333333,54.59,2.23875,NA,NA,NA,NA,NA,NA,7.37291666666666,99.973125,0,0,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,42.7404219644943,NA,NA,NA,NA,NA,NA,NA,NA,20.0673684210526,490.263157894737,369.168421052632
"149",2020-03-23,0.5,78.9,293,NA,21.9,5.6,87.5,NA,NA,1050,NA,6.9,1540,NA,7.5,7.3,14.8,4530,NA,72.4,18600,1.6,NA,NA,90.2,80100,940,NA,NA,86.2,111100,2860,14.8,7.5,7.3,58,7.27395833333334,99.9908333333334,52.45,2.15166666666667,19700,1.5,4520,NA,72.5,68,7.36041666666667,99.9530208333334,0,0,10.87,115.265168394894,0.77,396.610703477488,7.23,981.644865392986,4.34,693.853244679552,50,23.4013879701195,38.8979767434716,56.2291782930005,NA,NA,NA,56.0093348891482,NA,NA,NA,17.9530483531885,494.26769446391,367.00350385424
"150",2020-03-24,1.78,85.9,NA,NA,23.5,5.4,92.7,NA,NA,1370,NA,6.5,1560,NA,7.5,7.2,14.7,4534,NA,72.4,19500,1.5,NA,NA,89.8,78800,760,NA,NA,86.4,92500,2380,14.7,7.5,7.2,40,7.303125,99.9547916666667,49.9,2.04791666666667,19400,1.5,4570,NA,72.5,38,7.353125,99.8867708333334,47.25,1.93833333333333,10.87,446.749677513717,0.77,450.878845135308,7.23,942.388399046498,4.34,655.146410793968,50,35.9747400485177,37.4360857315452,66.5817035112658,NA,NA,NA,66.4138567182536,NA,NA,NA,16.4170153417015,553.294487090021,354.918410041841
"151",2020-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,5.85,14.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.45,8.6,5.85,NA,7.30625,99.98125,48.43,1.98375,NA,NA,NA,NA,NA,NA,7.31875,99.929375,56.12,2.29583333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,35.2089777169862,NA,NA,NA,NA,NA,NA,NA,NA,17.8476589797345,592.362430167598,376.385045422781
"152",2020-03-26,1.92,87.2,NA,NA,24.4,6.1,89.3,NA,NA,1330,3420,6.1,1060,10962,8.5,5.5,14,4580,828,72.5,16380,1.5,NA,NA,89.2,66240,980,NA,NA,86.3,91440,2140,14,8.5,5.5,48,7.33020833333333,99.974375,59.51,2.43541666666667,18180,1.8,4524,855,72.3,50,7.31145833333335,99.9504166666667,60.35,2.47083333333333,10.87,489.180115420705,0.77,450.97612212455,7.23,1057.43705289363,4.34,614.118100132245,50,35.9977078990975,31.7719552323939,64.0495867768595,NA,NA,NA,64.4076140466032,NA,NA,NA,18.7247899159664,524.928571428571,353.034989503149
"153",2020-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,6.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7.8,6.2,NA,7.11250000000001,97.9035416666666,62.51,1474.005,NA,NA,NA,NA,NA,NA,7.21979166666666,97.8145833333334,57.59,1473.81625,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,31.7912786392449,NA,NA,NA,NA,NA,NA,NA,NA,18.0069881201957,549.971348707198,355.705101327743
"154",2020-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,6,NA,7.26562500000001,100.025833333333,61.49,2.51625,NA,NA,NA,NA,NA,NA,7.31666666666668,99.9536458333333,62.27,2.54916666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,31.7912786392449,NA,NA,NA,NA,NA,NA,NA,NA,15.74375,576.520138888889,339.316666666667
"155",2020-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,5.75,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8.25,5.75,NA,7.284375,100.002708333333,54.04,2.21833333333333,NA,NA,NA,NA,NA,NA,7.340625,99.9354166666666,60.26,2.46958333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,31.7912786392449,NA,NA,NA,NA,NA,NA,NA,NA,18.0410292072323,589.5,347.790681502086
"156",2020-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.25,14.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.25,8,6.25,NA,7.29166666666666,100.0175,62.75,2.56833333333333,NA,NA,NA,NA,NA,NA,7.38854166666666,100.004583333333,65.99,2.70166666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,35.9862239738076,NA,NA,NA,NA,NA,NA,NA,NA,21.4206128133705,610.524373259053,394.41295264624
"157",2020-03-31,2.19,93.8,NA,NA,20.4,5.6,93.2,NA,NA,1270,NA,6.8,1790,NA,8,6,14,4408,NA,72,20070,1.6,NA,NA,90.2,68580,2200,NA,NA,86.6,106110,780,14,8,6,31,7.30416666666666,100.004479166667,55.26,2.26458333333333,17730,1.5,4430,NA,73.2,46,7.36458333333333,100.003854166667,57.68,2.36333333333333,10.87,600.202824385704,0.77,393.512327883981,7.23,981.644865392986,4.34,686.970474338234,50,37.3250111229747,36.6613595110361,74.4129427471923,NA,NA,NA,72.8217078434107,NA,NA,NA,20.2686151704941,471.299930410578,391.633959638135
"158",2020-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,5.55,14.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.05,8.5,5.55,NA,7.32395833333333,99.9995833333333,44.5,1.8225,NA,NA,NA,NA,NA,NA,7.26770833333333,99.9675,55.61,2.27583333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,36.6613595110361,NA,NA,NA,NA,NA,NA,NA,NA,18.0548611111111,452.969444444444,356.6875
"159",2020-04-02,4.17,97.3,NA,NA,19.3,4.9,88.2,NA,NA,1390,4110,6.7,1510,15300,9.1,5.9,15,4472,1910,72,19260,1.5,NA,NA,89.9,29250,800,NA,NA,85.5,87480,2720,15,9.1,5.9,41,7.271875,99.9476041666667,50.58,2.07625,15660,1.4,4516,2080,72,40,7.31250000000001,98.5369791666667,52.93,2.16875,10.87,1185.49568288246,0.77,352.320697248057,7.23,856.082474766916,4.34,668.270337292245,50,50.2198371028239,43.7724241128993,72.1410758817243,NA,NA,NA,72.1410758817243,NA,NA,NA,20.0006944444444,397.909027777778,290.348611111111
"160",2020-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,8,5.5,NA,7.23958333333333,99.9786458333333,55.25,2.26958333333333,NA,NA,NA,NA,NA,NA,7.38645833333333,99.9553124999999,63.63,2.61625,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,43.7724241128993,NA,NA,NA,NA,NA,NA,NA,NA,18.7898399443285,376.624217118998,273.527487821851
"161",2020-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,8.3,6,NA,7.22708333333333,99.9545833333333,51.83,2.12416666666667,NA,NA,NA,NA,NA,NA,7.29374999999999,97.6442708333333,63.66,2.61,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,43.7724241128993,NA,NA,NA,NA,NA,NA,NA,NA,13.8158443363447,368.883252258513,357.931202223766
"162",2020-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,6.5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7.5,6.5,NA,7.19479166666666,99.9548958333334,53.51,2.19791666666667,NA,NA,NA,NA,NA,NA,7.17291666666667,99.4697916666667,58.47,2.40083333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,43.7724241128993,NA,NA,NA,NA,NA,NA,NA,NA,16.6025017373176,606.719249478805,441.814454482279
"163",2020-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,6.3,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,9.1,6.3,NA,7.18854166666666,99.8926041666667,50.3,2.06041666666667,NA,NA,NA,NA,NA,NA,7.18125,99.2289583333333,54.27,2.22125,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,43.7724241128993,NA,NA,NA,NA,NA,NA,NA,NA,14.0152990264256,499.162726008345,448.124478442281
"164",2020-04-07,2.04,94.4,NA,NA,22.4,5.9,87.8,NA,NA,6790,NA,6.3,8050,NA,6.8,6.5,13.3,4356,NA,69.8,13320,1.2,NA,NA,87,83610,1160,NA,NA,83.7,80190,236,13.3,6.8,6.5,47,7.17812500000001,99.9761458333333,56.74,2.32583333333333,14760,1.3,4324,NA,70.7,77,7.23020833333334,99.9492708333334,70.35,2.87958333333333,10.87,562.66933000799,0.77,407.056596343507,7.23,997.541790873891,4.34,615.144682827221,50,37.5511644202042,43.8855007615141,69.1526594217449,NA,NA,NA,67.7951676842389,NA,NA,NA,17.223766504517,279.54829742877,339.724808895066
"165",2020-04-08,0.8,87.9,NA,NA,24.2,7,90.1,NA,NA,2250,NA,6.3,2240,NA,8,6.2,14.2,4454,NA,71.9,15660,1.4,NA,NA,87.5,94140,1480,NA,NA,NA,94950,312,14.2,8,6.2,28,7.2125,99.9601041666667,48.13,1.9725,16830,1.3,4300,NA,72,43,7.33645833333333,99.9215625,66.42,2.72416666666667,10.87,205.461258340405,0.77,451.286580600853,7.23,1190.32602164477,4.34,NA,50,NA,43.8855007615141,NA,NA,NA,NA,NA,NA,NA,NA,17.452016689847,176.415159944367,316.396383866481
"166",2020-04-09,0.64,89.9,782,NA,18.9,5,92.4,NA,NA,1400,3249,6.1,1270,5733,9.1,6.3,15.4,4256,873,71.8,16830,1.5,NA,NA,85.7,87120,1120,NA,NA,82.7,78480,2740,15.4,9.1,6.3,44,7.23333333333334,99.9926041666667,39.42,1.61041666666667,15120,1.3,4308,873,67.7,56,7.31979166666666,99.9896875,57.27,2.34583333333333,10.87,168.108915811626,0.77,361.448176451375,7.23,832.742367795563,4.34,588.500195607609,50,27.1456420819474,32.3484032510758,64.2079569331449,NA,NA,NA,70.5356204883467,NA,NA,NA,18.1842837273992,193.860222531293,300.139777468707
"167",2020-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.25,14.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.25,8,6.25,NA,7.25833333333334,100.033958333333,48.26,1.98458333333333,NA,NA,NA,NA,NA,NA,7.228125,100.003333333333,61.01,2.50041666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,32.3484032510758,NA,NA,NA,NA,NA,NA,NA,NA,19.0131944444444,429.938194444444,479.127083333333
"168",2020-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,5.25,13.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45,8.2,5.25,NA,7.2875,100.0240625,44.92,1.84125,NA,NA,NA,NA,NA,NA,7.25208333333334,99.9910416666667,52.03,2.13375,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,32.3484032510758,NA,NA,NA,NA,NA,NA,NA,NA,15.7378303198887,298.732267037552,520.86230876217
"169",2020-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,6,14.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.75,8.75,6,NA,7.28229166666667,100.038854166667,39.12,1.60208333333333,NA,NA,NA,NA,NA,NA,7.29166666666667,99.9964583333333,48.64,1.99458333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,32.3484032510758,NA,NA,NA,NA,NA,NA,NA,NA,18.9135285913529,375.133891213389,513.325662482566
"170",2020-04-13,1.35,94.2,NA,NA,21.2,4.8,92.8,NA,NA,1010,NA,6.3,1230,NA,8.75,5.75,14.5,4202,NA,70.6,15120,1.3,NA,NA,88.4,54270,860,NA,NA,83.5,83430,2500,14.5,8.75,5.75,33,7.27604166666666,100.04375,45.86,1.88291666666667,12150,1.2,4340,NA,70.7,35,7.34583333333333,100.053229166667,52.12,2.14291666666667,10.87,371.565816597686,0.77,407.18905862673,7.23,824.619000007032,4.34,613.674803059414,50,35.1257454493405,33.2741839838307,72.5004406889532,NA,NA,NA,72.3675013812588,NA,NA,NA,21.3672473867596,374.124738675958,564.766550522648
"171",2020-04-14,3.07,95.5,NA,NA,18,5.4,92.3,NA,NA,5650,NA,7.7,14700,NA,8.5,6,14.5,4200,NA,70.1,13950,1.3,NA,NA,88.3,75240,800,NA,NA,84,99450,3280,14.5,8.5,6,62,7.22499999999999,100.072916666667,51.11,2.09833333333333,11520,1.2,4112,NA,71,37,7.26562499999999,100.135520833333,58.32,2.39583333333333,10.87,856.629110161144,0.77,343.863808353555,7.23,926.64694471944,4.34,754.538280807583,50,41.6595073602126,34.6436316305002,74.0225448337929,NA,NA,NA,72.8724779515269,NA,NA,NA,27.2227653631285,449.819134078212,582.930167597765
"172",2020-04-15,1.02,92.1,NA,NA,17.9,5.6,93,NA,NA,1440,5960,6.4,2670,15360,8.5,5.75,14.25,4190,1760,70.2,14220,1.3,NA,NA,89.1,71730,1000,NA,NA,84,87480,3380,14.25,8.5,5.75,60,7.23749999999999,100.052916666667,40.75,1.66875,12600,1.1,4282,1560,71.1,45,7.21666666666667,100.030416666667,54.33,2.22791666666667,10.87,274.480112784618,0.77,344.546817001422,7.23,969.67358654673,4.34,627.148700930978,50,27.9363291041278,32.9668059989071,72.5102020167954,NA,NA,NA,71.2907096033802,NA,NA,NA,24.6868475991649,495.318719554628,494.151009046625
"173",2020-04-16,0.94,91.9,NA,NA,20.5,5.1,93.4,NA,NA,1550,NA,7.3,3690,NA,8,6.25,14.25,4228,NA,69.1,12870,1.2,NA,NA,89.5,66960,820,NA,NA,84.3,92250,4060,14.25,8,6.25,28,7.22499999999999,100.0290625,42.73,1.75416666666667,12780,1.2,4230,NA,69.6,46,7.25416666666668,99.9736458333333,53.44,2.19583333333333,10.87,252.402961646676,0.77,396.289896385308,7.23,887.060102171026,4.34,717.896278024395,50,28.7841092140057,33.3764227819216,74.5300864530979,NA,NA,NA,73.923844699468,NA,NA,NA,22.1959694232106,491.158443363447,538.596247394024
"174",2020-04-17,0.87,91.5,NA,NA,20.9,3.6,93.6,NA,NA,1920,NA,7.3,2240,NA,8.5,6.5,15,4116,NA,63.5,12780,1.2,NA,NA,88.4,53280,1200,NA,NA,84.4,97560,3680,15,8.5,6.5,42,7.23020833333333,99.9933333333333,40.39,1.6475,10260,1.3,4272,NA,71.2,60,7.30520833333334,100.0025,50.31,2.05375,10.87,232.59020862042,0.77,404.887526455735,7.23,618.464250005274,4.34,718.747875032727,50,32.2824230757585,33.157622840689,79.5354943410381,NA,NA,NA,70.9190959610071,NA,NA,NA,20.6388308977035,496.3208072373,544.020180932498
"175",2020-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,6,14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.15,8.15,6,NA,7.21354166666667,100.027291666667,38.25,1.565,NA,NA,NA,NA,NA,NA,7.35520833333333,99.9810416666667,50.45,2.06208333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,33.157622840689,NA,NA,NA,NA,NA,NA,NA,NA,20.19375,525.193055555556,518.845138888889
"176",2020-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,6.25,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,8.25,6.25,NA,7.18125,100.051041666667,43.31,1.78375,NA,NA,NA,NA,NA,NA,7.34479166666666,100.012916666667,53.68,2.21083333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,33.157622840689,NA,NA,70,30,NA,NA,66,34,19.8504867872044,522.92628650904,552.851182197497
"177",2020-04-20,0.77,89.9,NA,NA,21.4,5.5,91.8,NA,NA,1580,NA,6.5,1360,NA,8.4,6.3,14.7,4006,NA,66.6,12060,1.2,NA,NA,90.1,73440,720,NA,NA,84.1,85590,2860,14.7,8.4,6.3,NA,7.1875,100.0365625,44.59,1.83875,10350,1.1,4074,NA,70.5,NA,7.25208333333333,100.024375,50.67,2.08666666666667,10.87,202.256039335863,0.77,406.601257244929,7.23,963.046628613981,4.34,637.706170691814,50,27.5549653630856,31.643466823438,75.2919561270827,NA,NA,NA,70.3873207575923,NA,NA,NA,19.4211257817929,507.480194579569,592.22446143155
"178",2020-04-21,4.84,95.5,NA,NA,16.7,5.6,92.9,NA,NA,1280,NA,5.3,973,NA,8.4,6.1,14.5,4016,NA,69.9,13230,1.2,NA,NA,89.5,84870,840,NA,NA,84.2,72360,2340,14.5,8.4,6.1,41,7.19166666666667,100.04625,43.93,1.80375,11430,1.1,4056,NA,71.4,66,7.21875,100.023333333333,50.64,2.0825,10.87,1350.51625185014,0.77,321.103062594171,7.23,974.02677885446,4.34,520.594083477415,50,52.7950888471868,33.8705831208329,75.6935594414641,0.0102091633466135,NA,NA,73.8697921796514,0.0162721893491124,NA,NA,24.14375,479.888888888889,566.620138888889
"179",2020-04-22,2.19,95.1,NA,NA,15.7,5.2,92.9,NA,NA,1260,540,5,1580,980,9,5.7,14.7,3960,720,69.7,10620,1.1,NA,NA,88.6,69480,880,NA,NA,84.3,67860,2580,14.7,9,5.7,NA,7.21354166666668,100.0828125,36.99,1.51416666666667,8370,1,4032,770,70.2,NA,7.30625,100.046666666667,49.01,2.00708333333333,10.87,608.521200416636,0.77,301.875334295119,7.23,895.358375007635,4.34,491.709779468763,50,39.626138281736,36.2085449563545,75.0781645080552,NA,NA,NA,74.478233945338,NA,NA,NA,24.0704125177809,495.24466571835,507.070412517781
